gene_id,LNCaP_DHT_RNA_rep1_batch,LNCaP_DHT_RNA_rep2_batch,LNCaP_Veh_RNA_rep1_batch,LNCaP_Veh_RNA_rep2_batch
SNORA70F|SNORA70F,0.176303,0.245072,0.118353,0.156558
SNORD96B|SNORD96B,0.0,0.0,0.105988,0.211089
ITGA2|ITGA2,3.4868669999999997,3.542357,3.58281,3.784578
LINCR-0003|LINCR-0003,0.0,0.0,0.0,0.0
DZIP1|DZIP1,0.105545,0.1081,0.077589,0.089176
LOC102724084|LOC102724084,0.0,0.192106,0.0,0.0
SNORA34|SNORA34,5.639611,5.362532,5.240084,5.566047
ZNF536|ZNF536,0.0,0.002453,0.004636,0.0
ECHDC1|ECHDC1,1.248162,1.359327,1.266919,1.262351
UGT1A3|UGT1A3,0.0,0.0,0.0,0.0
KRT6A|KRT6A,0.013839,0.028181,0.012538,0.0
C8orf59|C8orf59,26.321783,27.707482000000002,24.242675000000002,24.607811999999996
OR4C15|OR4C15,0.0,0.0,0.0,0.0
LCE1C|LCE1C,0.0,0.0,0.0,0.0
LOC646762|LOC646762,0.848497,0.856378,0.81661,0.776743
RBM15|RBM15,18.558073,19.284036,17.020618,17.835971999999998
MIR892B|MIR892B,0.0,0.0,0.0,0.0
LOC554223|LOC554223,0.048707,0.030955999999999997,0.038827,0.034246
LOC101927394|LOC101927394,0.0,0.0,0.0,0.0
FOXD4L3|FOXD4L3,0.104802,0.082857,0.078505,0.080595
SCYL2|SCYL2,22.344572,23.261402,20.886812,21.386707
LOC101929541|LOC101929541,0.0,0.0,0.042146,0.0
HOXA4|HOXA4,0.08182,0.080073,0.098295,0.07195
TNP1|TNP1,0.0,0.0,0.0,0.0
LOC101929227|LOC101929227,0.001268,0.002135,0.00179,0.002449
P2RX3|P2RX3,0.0,0.0,0.0,0.0
FAM35BP|FAM35BP,4.522755,4.587162,3.922175,3.808544
MIR4657|MIR4657,0.000101,9.3e-05,4.1e-05,5.7e-05
C3orf80|C3orf80,0.123557,0.088642,0.083993,0.129377
CHIAP2|CHIAP2,0.0,0.0,0.0,0.0
MIRLET7I|MIRLET7I,0.410215,0.166917,0.073813,0.549868
ADAM1A|ADAM1A,3.188551,3.346019,2.936743,3.009121
GHDC|GHDC,1.9844210000000002,2.0122839999999997,1.5209899999999998,1.600539
SPIDR|SPIDR,18.720847,19.108901,16.743472,16.780248
ULK2|ULK2,13.135901,11.968453,10.155982,11.578942000000001
LIN54|LIN54,7.013765000000001,7.086514,7.728672,7.780675999999998
OR5H1|OR5H1,0.0,0.0,0.0,0.0
TXNDC8|TXNDC8,0.0,0.0,0.0,0.0
MIR381|MIR381,0.0,0.0,0.0,0.0
SNORD115-42|SNORD115-42,0.0,0.0,0.0,0.0
HCRTR1|HCRTR1,0.037577,0.054827,0.055179,0.056788
MMP25|MMP25,0.11249,0.134438,0.107581,0.110862
LOC145783|LOC145783,2.113961,2.234964,1.95181,2.099613
LOC100272217|LOC100272217,3.622873,3.614632,3.477924,3.312862
DFNA5|DFNA5,0.591606,0.7664390000000001,0.681673,0.648607
NACA2|NACA2,0.390351,0.38106,0.404384,0.314591
MIR632|MIR632,0.43721,0.46327,0.359084,0.352488
TPM4|TPM4,57.060833,59.034385,55.318125,56.561139999999995
RAG1|RAG1,0.047527,0.056299,0.039921,0.031056
SNAR-C3|SNAR-C3,0.027067,0.0,0.020041,0.008978
COL6A2|COL6A2,4.547116,4.455462,3.474304,3.918976
LOC202181|LOC202181,1.5427,1.672332,1.39843,1.46423
NFKBID|NFKBID,0.527433,0.703882,0.760473,0.725698
SAMD12|SAMD12,4.863221,5.165752,5.058959000000001,5.091649
OC90|OC90,0.0,0.0,0.0,0.0
PIGS|PIGS,16.196272,16.348927,13.469523,13.765835
RABGAP1|RABGAP1,23.105536,23.315693,21.124941,21.464851
MIR4290|MIR4290,0.0,0.0,0.0,0.0
CEP350|CEP350,10.801404,11.176288,10.329144,10.593251
DEFA11P|DEFA11P,0.0,0.0,0.0,0.0
OAZ2|OAZ2,39.751673,40.83337,38.81121,39.505814
ERBB4|ERBB4,0.035713,0.03727,0.036062,0.034467
LOC644838|LOC644838,0.0,0.0,0.0,0.0
MOB1B|MOB1B,10.048302,10.195824,9.052017,9.229852
MGC16275|MGC16275,2.737737,2.707546,2.579729,2.460616
ADAT1|ADAT1,7.561076,7.767995,7.379741,7.470353
MIR433|MIR433,0.0,0.0,0.0,0.0
MIR4716|MIR4716,0.059206,0.0,0.0,0.173866
FMO9P|FMO9P,0.0,0.0,0.0,0.0
HOXB1|HOXB1,0.0,0.0,0.0,0.0
HIATL1|HIATL1,7.784209,8.260905,6.478645,7.03866
FSIP1|FSIP1,1.835458,1.911681,1.721871,1.6557
MKNK1|MKNK1,9.407855999999999,9.723457,8.322502,8.875658
COL14A1|COL14A1,0.0,0.0,0.0,0.0
S100A16|S100A16,0.19813,0.156849,0.053143,0.1482
LINC00602|LINC00602,0.0,0.0,0.0,0.005175
SLMAP|SLMAP,18.23796,18.285404,18.089534999999998,18.862329000000003
WASH2P|WASH2P,1.85429,1.829927,1.464006,1.665675
GPC5|GPC5,0.112013,0.13917,0.116886,0.127738
RIMBP2|RIMBP2,0.0,0.001926,0.0,0.0
OR5K1|OR5K1,0.0,0.0,0.0,0.0
ADM|ADM,1.805978,1.972041,3.103822,3.063729
CELA2B|CELA2B,0.074473,0.107534,0.0,0.0
POU6F2-AS1|POU6F2-AS1,0.0,0.0,0.0,0.0
SNORA14B|SNORA14B,5.823268,6.982276,6.925428,6.564037
PRKAA2|PRKAA2,7.798423,7.880526,7.515915,7.845636
LINC01213|LINC01213,14.909892,14.688028999999998,14.007415000000002,14.377051
REG4|REG4,0.077511,0.092345,0.130162,0.092752
EEF1E1|EEF1E1,21.306287,20.653398,20.376837,19.737692
KANK1|KANK1,1.840718,2.053949,1.68904,1.8306339999999999
MIR148B|MIR148B,0.037194,0.093656,0.110806,0.098251
NPIPA3|NPIPA3,1.358237,1.683396,1.3876089999999999,1.613561
SLC9A9|SLC9A9,0.389452,0.400952,0.314052,0.345901
PRIM1|PRIM1,11.48871,11.28199,10.193817,10.922696
ASB1|ASB1,5.586777,5.685167,4.78312,4.790723
NHLRC4|NHLRC4,0.60432,0.742027,0.471505,0.5227580000000001
LY6G6F|LY6G6F,0.0,0.0,0.0,0.0
LINC01305|LINC01305,0.0,0.00394,0.0,0.0
LOC101928791|LOC101928791,0.0,0.048215,0.0,0.0
LINC01056|LINC01056,0.0,0.0,0.0,0.0
CCL3L1|CCL3L1,0.019068,0.0,0.0,0.0
ASB14|ASB14,0.301743,0.295737,0.418072,0.466052
CD27|CD27,0.419814,0.381711,0.32208,0.303897
SPATA31A6|SPATA31A6,0.0,0.0,0.0,0.0
MIR181D|MIR181D,0.0,0.0,0.0,0.0
FLNC|FLNC,0.009913,0.011097,0.004189,0.010642
ABCB8|ABCB8,2.14057,2.233128,1.8665469999999997,1.98024
HOXA5|HOXA5,0.944585,1.106998,0.805727,0.765596
TBX22|TBX22,0.0,0.0,0.0,0.0
SNAI3|SNAI3,1.464777,1.347378,1.234546,1.074808
SPATC1|SPATC1,0.185754,0.153436,0.151505,0.146847
MAT2B|MAT2B,23.915738,24.684841,23.418722,23.942355
ITPR3|ITPR3,10.819431,11.120893,9.167328,9.338777
DTL|DTL,4.505895,4.522588,3.724907,3.765702
CSDC2|CSDC2,0.077678,0.081001,0.088226,0.076041
SNHG25|SNHG25,8.166203,8.036553,7.096179,6.812972
TAF7|TAF7,55.467293,55.105774,53.962357,55.616283
CD163|CD163,0.010061,0.004491,0.0,0.005441
LOC101929741|LOC101929741,0.054386,0.03869,0.031589,0.041957
DKFZP434I0714|DKFZP434I0714,5.91678,6.200677,5.565814,5.788153
WEE2-AS1|WEE2-AS1,0.956661,1.233258,0.995123,1.011188
SNORD36B|SNORD36B,6.122431,7.533663,8.658916,9.452184
HSD3BP4|HSD3BP4,0.020183,0.020853,0.008834,0.013637
SLC44A3|SLC44A3,2.871109,2.89621,2.612747,2.51605
ZC2HC1B|ZC2HC1B,0.0,0.0,0.0,0.0
CCL27|CCL27,0.066588,0.074778,0.0,0.0
ALMS1|ALMS1,5.669552,5.709059,5.166995,5.372974
OTOGL|OTOGL,0.055317,0.066981,0.040213,0.04733
PRR29-AS1|PRR29-AS1,0.070814,0.065549,0.039083,0.064858
C4orf17|C4orf17,0.0,0.0,0.0,0.0
HUWE1|HUWE1,67.438072,68.719162,59.252487,61.18679
LOC105447645|LOC105447645,0.119389,0.123595,0.077179,0.089273
CHMP1B|CHMP1B,22.351204,22.031101,19.002468,19.637115
RSBN1L|RSBN1L,14.504377,14.723259,14.164389,14.045963
SCGB1D1|SCGB1D1,0.0,0.0,0.0,0.0
MIR4756|MIR4756,0.072869,0.0,0.02293,0.0
C15orf59-AS1|C15orf59-AS1,0.0,0.0,0.0,0.0
YLPM1|YLPM1,13.914997,14.228502,12.487206,13.03682
DMRTC2|DMRTC2,0.0,0.0,0.0,0.0
AADAC|AADAC,0.0,0.0,0.0,0.0
SNORA110|SNORA110,0.488452,0.318867,0.177751,0.255616
STEAP3|STEAP3,1.875,1.8466129999999998,1.752037,1.7651050000000001
PSG4|PSG4,0.0,0.0,0.0,0.0
EDRF1-AS1|EDRF1-AS1,0.419322,0.372898,0.239595,0.30454
FN1|FN1,37.76147400000001,37.595488,32.007138,32.543204
MIR4662B|MIR4662B,0.0,0.0,0.0,0.0
CPLX3|CPLX3,0.023129,0.02763,0.0,0.0
CEP135|CEP135,2.423298,2.360989,2.12351,2.335218
C5orf51|C5orf51,13.8805,14.0417,12.485744,12.755278
C22orf23|C22orf23,1.505747,1.315168,1.242806,1.3996410000000001
RNF216-IT1|RNF216-IT1,0.040056,0.036616,0.017691,0.017675
IST1|IST1,30.181849,30.691961,28.482543999999997,28.983964999999998
MIR621|MIR621,9.7e-05,9.9e-05,0.000115,8.8e-05
KCTD21-AS1|KCTD21-AS1,5.410494,5.8264450000000005,5.440179,5.941928
HSPE1|HSPE1,188.892899,190.737671,180.289795,188.362869
SLC4A7|SLC4A7,14.392369,15.046298,13.913167999999999,14.297947
MIR4295|MIR4295,0.0,0.0,0.0,0.0
MPRIP|MPRIP,12.52436,12.955283,11.196359000000001,11.405249
CYP11B2|CYP11B2,0.0,0.0,0.0,0.0
PIGK|PIGK,16.205885,16.397308,14.97893,15.908782
TFAP4|TFAP4,4.924691,5.158632,5.299335,5.336257
FRMD6-AS1|FRMD6-AS1,1.89513,1.914397,1.716224,1.809135
C6orf99|C6orf99,0.392797,0.46090400000000004,0.330585,0.390969
AOAH-IT1|AOAH-IT1,0.0,0.0,0.0,0.0
ITM2C|ITM2C,19.859713,19.822395,17.759470999999998,18.35978
TMCO2|TMCO2,0.0,0.0,0.0,0.0
MIR551A|MIR551A,0.0,0.0,0.0,0.0
ASB5|ASB5,0.027951,0.014577,0.005905,0.0
SH2D5|SH2D5,0.056705,0.049659,0.058965,0.047105
HIF1A-AS1|HIF1A-AS1,0.065141,0.0,0.0,0.0
PDE4C|PDE4C,0.055527,0.068124,0.048678,0.055631
ZNF815P|ZNF815P,1.222386,1.242385,1.256949,1.200018
MDM2|MDM2,42.518562,43.296216,40.849187,41.916154
TRPM7|TRPM7,23.66666,24.64321,22.173417999999998,22.452624
HIST2H4B|HIST2H4B,38.505893,39.475994,34.566098,37.418153000000004
MIR4316|MIR4316,0.0,0.0,0.0,0.0
HERPUD2|HERPUD2,6.322907,6.577637,5.465412,5.985641
PDE6H|PDE6H,0.0,0.0,0.0,0.0
TSPAN31|TSPAN31,11.15484,11.483885,9.174639,10.121931
GYS1|GYS1,10.006076,10.093438,9.262367,9.153101000000001
LINC00890|LINC00890,0.0,0.0,0.0,0.0
ATP5EP2|ATP5EP2,1.198928,1.69481,1.087708,1.215447
MIR4428|MIR4428,6.136368,6.789806,6.969614,6.333757
SP3|SP3,35.875611,36.435496,34.410158,35.219711
TRPV3|TRPV3,0.107294,0.097198,0.084146,0.054348
THCAT155|THCAT155,0.0,0.0,0.0,0.0
DBF4|DBF4,2.367115,2.439709,2.396909,2.398712
RDH12|RDH12,0.95989,1.058745,0.998769,0.899488
DKFZP434K028|DKFZP434K028,0.0,0.0,0.0,0.0
PCDHA8|PCDHA8,0.032604,0.017438,0.028921,0.027152
LOC101928168|LOC101928168,0.0,0.0,0.0,0.0
DDO|DDO,7.4208099999999995,7.57639,7.239864000000001,7.228129
FECH|FECH,32.681,33.200219000000004,27.109627,27.570438
RPS21|RPS21,983.700684,1007.575623,987.910767,1004.903564
PAPOLG|PAPOLG,4.336289,4.41078,3.774529,3.825751
GSDMC|GSDMC,0.021117,0.013278,0.0,0.004642
LOC101928994|LOC101928994,0.0,0.0,0.0,0.0
GRIN2D|GRIN2D,0.021437,0.0,0.018706,0.01942
LOC100996447|LOC100996447,0.537911,0.546862,0.530457,0.421663
IZUMO1|IZUMO1,0.08576,0.080047,0.070027,0.12533
PSPC1|PSPC1,34.703097,35.274288,29.850276,31.001742
ZNF705D|ZNF705D,0.00442,0.002588,0.002312,0.001564
LOC339622|LOC339622,0.0,0.0,0.0,0.0
C9orf153|C9orf153,0.031326,0.043405,0.019141,0.029314
LOC100506476|LOC100506476,1.895806,2.151931,1.772551,1.901854
SULT6B1|SULT6B1,0.0,0.0,0.0,0.0
MIR4731|MIR4731,0.0,0.0,0.0,0.0
SNORA6|SNORA6,15.358669,16.810217,19.065825,21.48035
LINC00707|LINC00707,0.0,0.0,0.0,0.0
PCDHGC3|PCDHGC3,3.4814339999999997,3.775455,3.015145,3.013315
WDR12|WDR12,33.90131,34.402428,32.619072,33.69696
ZNF213|ZNF213,1.41891,1.3763450000000002,1.221415,1.056671
MIR4768|MIR4768,0.0,0.0,0.0,0.0
UBE2J1|UBE2J1,9.439,9.624001,8.113363,8.658056
CCDC102B|CCDC102B,0.35533600000000004,0.338683,0.36838,0.340462
COLQ|COLQ,0.862449,0.95909,0.8768859999999999,0.849954
SLC5A7|SLC5A7,0.0,0.0,0.0,0.0
UBE2T|UBE2T,20.988964000000003,21.752131,18.932557999999997,20.561419
TAPT1-AS1|TAPT1-AS1,1.149106,1.003396,0.976879,1.032381
LOC101928358|LOC101928358,0.0,0.021217,0.0,0.0
ZNF696|ZNF696,2.689707,2.507737,2.49296,2.614547
ZSWIM7|ZSWIM7,9.335479,9.677371,9.059697,9.400559999999999
TMEM220-AS1|TMEM220-AS1,0.0,0.0,0.0,0.0
RPLP0P2|RPLP0P2,0.98953,0.917756,0.879919,0.911556
LYPD5|LYPD5,0.008402,0.0,0.0,0.0
FOXB1|FOXB1,0.0,0.00843,0.0,0.0
MBD3|MBD3,27.887864,28.097716,23.086831,23.159596999999998
TAGLN3|TAGLN3,0.0,0.0,0.0,0.0
DMRTC1B|DMRTC1B,0.0,0.0,0.0,0.0
TSPAN1|TSPAN1,10.699221,11.111593,10.278362,10.396648
RDH10-AS1|RDH10-AS1,0.55241,0.521552,0.611593,0.567618
NOL12|NOL12,4.312865,4.329284,4.089095,4.058206
LRIF1|LRIF1,13.109093999999999,13.308196,12.37642,12.978349999999999
CASP7|CASP7,8.869558000000001,9.693212,9.702543,9.316078999999998
CYP4F11|CYP4F11,0.9817210000000001,0.93106,0.9633200000000001,0.883884
OR2B11|OR2B11,0.0,0.0,0.0,0.0
PIEZO2|PIEZO2,0.005766,0.013587,0.006973,0.003985
LYPLAL1-AS1|LYPLAL1-AS1,0.419496,0.43753,0.402505,0.473274
ARMCX3|ARMCX3,39.547732,40.887267,41.585766,42.641923999999996
TRAPPC4|TRAPPC4,34.98056,34.322575,33.253361,32.557144
FAM81A|FAM81A,2.85754,3.071241,2.82963,3.086801
LRP3|LRP3,4.319033,4.512439,3.18751,3.514768
MSRB1|MSRB1,8.576034,8.262746,7.643692,8.283143
LSP1|LSP1,0.028587,0.048835,0.031113,0.044325
TARS|TARS,180.659193,179.149627,196.544298,198.355393
MIR3713|MIR3713,0.0,0.0,0.0,0.0
LRRC74B|LRRC74B,0.009486,0.003408,0.004859,0.007301
ARHGEF16|ARHGEF16,7.005834,7.552021,6.62259,6.943656
ALDOC|ALDOC,27.104506,27.504286,24.864153,25.679401
CCDC144B|CCDC144B,4.777791,5.060143,4.781594,4.914432
PRODH2|PRODH2,0.0,0.0,0.0,0.0
NIFK|NIFK,24.462551,25.6427,25.403572,26.243382
MIR7641-2|MIR7641-2,0.845764,0.8347090000000001,0.615013,0.6518630000000001
MRPL2|MRPL2,7.648077,7.607134,7.113339,7.179423
C7orf55|C7orf55,2.7190269999999996,2.428216,2.664171,2.9536360000000004
CDH6|CDH6,0.003379,0.001161,0.002295,0.0
KRTAP5-11|KRTAP5-11,0.005799,0.0,0.0,0.0
FXYD2|FXYD2,0.0,0.0,0.0,0.0
GIPC2|GIPC2,0.014909,0.035131,0.034927,0.039414
COG5|COG5,17.523471,17.960132,15.504620000000001,16.044897
PARP16|PARP16,4.094253,4.147639,3.961106,3.708512
HOXB9|HOXB9,0.752665,0.824225,0.732951,0.764406
CCDC28A|CCDC28A,19.174967,18.760267,18.57299,18.539299
OR4F3|OR4F3,0.0,0.0,0.0,0.0
PCYT1B-AS1|PCYT1B-AS1,0.0,0.0,0.0,0.0
LOC730202|LOC730202,2.034116,1.806653,1.461919,1.321153
SCARNA13|SCARNA13,71.808571,72.232071,90.626869,90.327782
MTVR2|MTVR2,0.021728,0.056497,0.05301,0.009505
LINC01492|LINC01492,0.002274,0.0,0.0,0.0
CCDC77|CCDC77,10.308899,10.081214000000001,10.159562,10.220273
ZNF57|ZNF57,8.398671,8.915298,8.093403,8.057383
HDDC3|HDDC3,17.806346,17.653504,16.519193,16.459584
HSPD1|HSPD1,380.461045,388.658781,330.545533,337.497942
ALOX5AP|ALOX5AP,0.0,0.0,0.0,0.0
CCDC105|CCDC105,0.0,0.0,0.0,0.0
LOC101929622|LOC101929622,0.0,0.0,0.017669,0.0
RPL13|RPL13,113.54832599999999,115.878287,104.212311,106.404068
ZNRF4|ZNRF4,0.0,0.0,0.0,0.0
KRT16P3|KRT16P3,0.0,0.0,0.0,0.0
PCIF1|PCIF1,5.210022,5.08561,4.293439,4.572785
THOP1|THOP1,18.399252,18.303404,16.30855,16.665964
SAMD5|SAMD5,0.336431,0.362596,0.288178,0.273324
SCG3|SCG3,0.081351,0.100957,0.094381,0.065754
LOC101929384|LOC101929384,0.0,0.0,0.015899,0.0
MIR4662A|MIR4662A,0.0,0.0,0.0,0.0
KCNJ18|KCNJ18,0.0,0.0,0.0,0.002514
NR6A1|NR6A1,1.013481,0.973366,0.8501679999999999,0.966731
PSRC1|PSRC1,7.378132,7.538463999999999,6.003826,6.39473
INPP5B|INPP5B,8.990158,9.627847000000001,9.28107,9.690919
ELF4|ELF4,1.10052,1.079737,0.863372,0.936199
MIR518A1|MIR518A1,0.0,0.0,0.0,0.0
MIR548H2|MIR548H2,0.0,0.0,0.0,0.0
ZBTB12|ZBTB12,1.429088,1.4134790000000002,1.374953,1.325498
EMC4|EMC4,78.119073,80.740434,76.18440100000001,77.70111
ACRC|ACRC,0.350441,0.370968,0.27209,0.286785
GSC|GSC,5.30835,4.985656,5.357416,4.881624
GYG2P1|GYG2P1,0.305229,0.239565,0.261336,0.323646
PXYLP1|PXYLP1,3.210127,3.557871,3.18861,3.371155
SMURF2|SMURF2,12.245503,12.398855,10.334246,10.602015
SMARCD1|SMARCD1,9.04212,9.167897,8.174455,8.304555
PRY|PRY,0.218843,0.225385,0.35482,0.26739999999999997
TLL2|TLL2,0.790431,0.782652,0.532892,0.543561
VCX2|VCX2,0.695218,0.587977,0.45823,0.527485
UGT8|UGT8,0.201253,0.212299,0.189277,0.173367
PPM1G|PPM1G,51.04961,52.032413,49.26479,50.658562
PABPC1L2A|PABPC1L2A,0.0,0.0,0.0,0.0
ACTN1|ACTN1,27.754983,28.416778,23.682024000000002,24.063565
WAS|WAS,0.087483,0.07608,0.054731,0.038346
HABP2|HABP2,0.0,0.0,0.0,0.0
HDAC1|HDAC1,137.510864,139.127075,136.243607,138.904373
SHANK2-AS1|SHANK2-AS1,0.041224,0.045366,0.02102,0.038806
HCFC1-AS1|HCFC1-AS1,0.378137,0.328134,0.202823,0.202881
CDC42EP1|CDC42EP1,0.210864,0.195012,0.154699,0.164266
C19orf54|C19orf54,0.389139,0.334899,0.328877,0.313503
ARSH|ARSH,0.062116,0.081266,0.095304,0.056873
GPR27|GPR27,1.183765,1.213259,0.94671,1.046944
NGFR|NGFR,0.032373,0.054159,0.010529,0.00677
UIMC1|UIMC1,14.550852000000003,14.727908999999999,13.963550999999999,14.860283
TAAR1|TAAR1,0.011609,0.0,0.0,0.0
FAM169A|FAM169A,11.582,12.022182,10.73658,11.187570999999998
SNAR-A2|SNAR-A2,2.2895019999999997,2.4905220000000003,3.5444430000000002,2.4747019999999997
SFT2D2|SFT2D2,41.813961,43.56723,35.069397,35.034996
RRS1-AS1|RRS1-AS1,0.096409,0.097171,0.105615,0.082937
AMIGO3|AMIGO3,1.083683,1.137878,0.919509,1.029565
UBE2F-SCLY|UBE2F-SCLY,0.268164,0.201331,0.064678,0.078314
TONSL-AS1|TONSL-AS1,0.21581,0.355848,0.248749,0.239735
RORA|RORA,0.638706,0.621506,0.686925,0.731128
ISL1|ISL1,0.0,0.012267,0.023215,0.019098
PRM3|PRM3,0.0,0.0,0.0,0.0
ASIC3|ASIC3,0.12451200000000001,0.09732,0.077189,0.102164
UBALD1|UBALD1,0.800482,0.927267,0.848874,0.925412
C22orf24|C22orf24,0.0146,0.029307,0.0,0.091275
ACADS|ACADS,5.603810999999999,5.738484000000001,4.510848999999999,5.146931
RER1|RER1,35.205555,35.2309,28.87398,29.417685
LOC100132111|LOC100132111,4.151368,4.490105,3.875564,3.985026
MIR1976|MIR1976,0.528302,0.172661,0.249996,0.189524
CCL28|CCL28,0.101004,0.097024,0.099877,0.169801
MIR6511A1|MIR6511A1,0.0,0.010408,0.019735000000000003,0.017723
RTCA-AS1|RTCA-AS1,17.864019,17.528948,18.599957,18.097898999999998
SUSD4|SUSD4,9.516219,8.937541,7.7359849999999994,8.182617
FAM219B|FAM219B,17.337337,17.772881,16.242268,16.404152
KCNE1|KCNE1,0.005702,0.0,0.010548,0.008875
NME1-NME2|NME1-NME2,16.315714,83.004519,113.675426,37.52247
HVCN1|HVCN1,0.226284,0.33078,0.27038,0.271458
LOC100508046|LOC100508046,0.505985,0.468085,0.059437,0.037742
SRRM5|SRRM5,0.355504,0.419691,0.458329,0.363384
GRID2|GRID2,0.0,0.0,0.0,0.0
CORO1A|CORO1A,0.267842,0.317781,0.24759199999999998,0.389224
RAB11FIP4|RAB11FIP4,5.876086,6.015326999999999,5.738574,5.7239819999999995
GTSCR1|GTSCR1,0.0,0.0,0.0,0.0
SWSAP1|SWSAP1,2.533678,2.505486,2.588817,2.56086
FAM101A|FAM101A,0.0,0.0,0.0,0.0
STIP1|STIP1,171.953512,176.151417,177.85531600000002,181.23255
LOC154761|LOC154761,0.039669,0.053345,0.034278,0.039569
EVI5|EVI5,7.988887,8.319794,6.985256,7.227432
IKZF5|IKZF5,3.2761739999999997,3.5182040000000003,2.924428,2.94189
CNPY2|CNPY2,66.443115,69.235928,62.928428000000004,64.483107
BCYRN1|BCYRN1,1245.922974,1247.635986,1351.471802,1384.995605
MIR4503|MIR4503,0.0,0.0,0.0,0.0
CHRND|CHRND,0.0,0.03109,0.027525,0.0
CMTM7|CMTM7,0.354537,0.441804,0.375449,0.402618
COL4A3|COL4A3,0.046359,0.042774,0.035372,0.031748
POTEM|POTEM,0.109736,0.119964,0.076659,0.082509
LOC101928894|LOC101928894,0.015713,0.084016,0.0,0.0
C20orf78|C20orf78,0.0,0.0,0.0,0.0
DSPP|DSPP,0.0,0.004089,0.0,0.0
ERBB2|ERBB2,39.096745999999996,39.487325999999996,34.984996,35.320025
SH2D4B|SH2D4B,0.0,0.0,0.012094,0.016068
MIR3183|MIR3183,0.11283599999999999,0.058625,0.034099,0.0
SART3|SART3,20.724358,21.083757,20.504082,21.190453
RHBG|RHBG,0.154833,0.135274,0.068205,0.097132
TSC1|TSC1,16.97365,17.185131000000002,16.869738,17.231804999999998
SLC30A8|SLC30A8,0.005707,0.0,0.0,0.0
MMP14|MMP14,0.0,0.027343,0.020271,0.018138
CPT1C|CPT1C,1.115064,1.1774430000000002,1.017223,1.084539
MIR4508|MIR4508,0.0,0.087851,0.0,0.055976
BTG4|BTG4,0.0,0.0,0.0,0.0
PINK1-AS|PINK1-AS,2.977291,3.059221,3.01371,2.942932
PPP1R14C|PPP1R14C,3.896958,3.953947,3.54425,3.666957
MIA2|MIA2,0.010019,0.0,0.020648,0.0
IFT74|IFT74,19.179868,19.718331,18.867468,19.550714
NR1H3|NR1H3,8.283391,8.739419999999999,8.531070000000001,8.607188
IDI2|IDI2,1.267686,1.307385,1.257652,1.353542
RNH1|RNH1,22.573418,22.047459999999994,21.350883999999994,22.495382999999997
SDAD1|SDAD1,27.996721,28.124884,27.329795,28.307769
GAPDH|GAPDH,1204.6909079999998,1214.899672,1108.959579,1122.6653939999999
RBM10|RBM10,35.873540000000006,36.558853,32.31858,33.106402
MIR301B|MIR301B,0.030362,0.0,0.0,0.0
RANBP3L|RANBP3L,12.376959,12.298699,10.11534,11.087767
MIR212|MIR212,0.0,0.0,0.0,0.0
BAG4|BAG4,15.210484000000001,15.056626999999999,14.973684,15.525986
NR4A2|NR4A2,0.107547,0.064021,0.14588,0.139486
LINC01133|LINC01133,5.266967,6.046794,6.028355,6.028751
ZNF703|ZNF703,0.453108,0.467103,0.496848,0.586668
ZNF267|ZNF267,6.601608,6.848939,6.75193,6.878074
RERGL|RERGL,0.0,0.0,0.0,0.0
PLA2G7|PLA2G7,0.682466,0.719832,0.647923,0.555981
FAM230C|FAM230C,7.028357,7.231852,6.582253,6.826674
TXN|TXN,119.670412,121.679838,112.227034,114.298361
TNNC2|TNNC2,0.275427,0.0,0.200128,0.0
MIR6747|MIR6747,2.263427,3.279438,3.438309,3.032676
SAMD7|SAMD7,0.0,0.039776,0.004708,0.020954
TMTC4|TMTC4,23.392964,23.975905,21.95373,22.196715
RNASE12|RNASE12,0.0,0.0,0.0,0.0
LOC100130370|LOC100130370,0.537257,0.433276,0.41725,0.583626
ANKRD30A|ANKRD30A,0.0,0.0,0.0,0.0
HSD3B1|HSD3B1,0.044334,0.013471,0.020937,0.031593
TRIM54|TRIM54,0.116814,0.13297,0.143934,0.186846
MAGOHB|MAGOHB,10.32725,10.015058,9.259497,9.146586
GABARAPL1|GABARAPL1,19.718203,20.560896,17.672567,17.891413
ZNF519|ZNF519,1.300135,1.381357,1.08969,1.138479
RPL38|RPL38,1963.8054000000002,2042.140598,1595.2065949999999,1641.3107340000001
TRIM49D1|TRIM49D1,0.470105,0.6179,0.0,0.0
RICTOR|RICTOR,12.807112,12.994399,12.008865,12.763117000000001
LINC01361|LINC01361,0.0,0.0,0.0,0.0
ASH1L-AS1|ASH1L-AS1,1.589652,1.526229,1.346005,1.509273
PARTICL|PARTICL,1.61358,1.532544,1.216631,1.459469
EIF4G3|EIF4G3,29.194392,29.736575000000002,27.919016999999997,29.119723999999998
BREA2|BREA2,0.065706,0.067585,0.0,0.0
PDHB|PDHB,78.50462300000001,77.434038,67.08420699999999,67.291944
PLCXD2-AS1|PLCXD2-AS1,0.249517,0.174185,0.168867,0.174832
COL9A1|COL9A1,0.0,0.0,0.0,0.0
LOC101929681|LOC101929681,0.0,0.0,0.0,0.0
TOPAZ1|TOPAZ1,0.0,0.0,0.0,0.0
EVPLL|EVPLL,0.0,0.189151,0.0,0.0
LUZP6|LUZP6,1.002536,1.334948,0.006085,0.495314
COPZ2|COPZ2,0.0,0.058128,0.0,0.0
